TSTD2	1.83	3.18	3.58	4.17	3.99
TTBK1	0.12	0.93	0.88	3.51	2.77
TTBK2	0.42	1.89	1.49	2.85	2.30
TTC1	4.03	4.51	4.50	4.64	4.09
TTC12	1.77	2.80	2.67	2.17	3.52
TTC13	1.78	2.48	3.00	3.41	3.20
TTC14	1.96	2.92	3.47	4.03	3.83
TTC16	-0.26	0.77	0.39	0.35	0.77
TTC17	2.48	3.68	4.18	4.10	4.46
TTC19	3.10	3.47	3.94	3.92	4.52
TTC21A	-0.04	1.03	1.07	1.58	1.30
TTC21B	2.46	2.99	2.78	3.55	3.67
TTC22	-0.06	1.50	1.07	0.83	2.07
TTC23	-0.14	0.83	0.96	1.04	0.82
TTC23L	0.35	0.70	0.48	1.67	1.22
TTC24	-0.32	0.97	0.81	0.33	0.18
TTC25	1.01	1.73	1.39	2.69	2.59
TTC26	1.31	1.64	1.50	2.27	2.08
TTC27	1.94	2.31	2.81	2.24	2.35
TTC28	-0.26	2.00	2.11	3.73	3.29
TTC29	-0.37	0.61	0.27	0.32	0.57
TTC3	3.12	3.95	3.77	5.45	5.00
TTC30A	1.94	2.48	2.65	2.74	3.11
TTC30B	2.33	2.71	2.57	2.76	3.03
TTC31	2.11	3.06	3.47	3.71	3.83
TTC32	3.52	3.08	3.41	3.69	3.88
TTC33	2.87	2.64	2.69	3.11	3.05
TTC36	0.67	1.27	0.79	1.67	2.42
TTC37	2.80	3.90	3.85	4.96	4.22
TTC38	1.95	3.59	3.03	3.45	3.59
TTC39A	1.81	2.28	1.54	0.73	3.46
TTC39B	0.84	1.56	0.51	1.94	1.04
TTC39C	1.94	2.19	3.00	1.53	3.33
TTC4	3.29	3.52	3.86	3.99	4.12
TTC5	3.57	3.31	3.08	3.89	3.81
TTC7A	1.47	3.58	3.26	3.08	3.87
TTC7B	2.45	3.04	2.91	4.24	3.83
TTC8	2.02	2.11	2.44	2.63	3.03
TTC9	2.01	2.59	2.30	3.41	3.47
TTC9B	1.30	0.57	-0.36	2.75	0.61
TTC9C	3.69	3.85	4.00	3.99	4.04
TTF1	2.29	2.78	2.94	3.17	2.88
TTF2	2.12	2.84	3.42	3.73	3.41
TTI1	2.63	3.37	4.02	4.46	4.47
TTI2	2.15	2.34	2.45	2.71	2.42
TTK	3.90	2.77	3.21	4.34	2.88
TTL	3.09	3.70	3.79	4.95	4.42
TTLL1	2.21	2.85	2.77	3.71	3.47
TTLL10	-0.22	0.39	0.69	1.08	1.63
TTLL11	0.28	1.19	1.34	1.20	2.24
TTLL12	2.70	3.67	4.20	3.99	4.86
TTLL2	-0.33	0.22	0.40	0.76	1.27
TTLL3	-0.07	1.82	1.99	1.99	2.83
TTLL4	1.32	2.42	3.88	3.12	3.83
TTLL5	2.56	3.26	3.49	4.62	4.21
TTLL6	0.04	0.42	-0.06	1.03	0.64
TTLL7	2.22	2.74	2.50	4.29	3.87
TTLL9	-0.20	0.58	0.38	1.04	0.92
TTPAL	0.57	1.87	2.25	2.86	2.47
TTR	0.80	-0.03	0.55	0.75	0.05
TTYH1	-0.11	0.02	1.08	0.25	0.59
TTYH2	0.87	2.14	1.50	1.67	3.17
TTYH3	2.87	4.76	4.55	5.53	5.23
TUB	0.50	0.84	2.10	3.44	1.73
TUBA1A	8.39	7.35	6.87	8.73	7.56
TUBA1B	8.66	8.00	7.57	8.60	8.10
TUBA1C	6.54	6.22	5.99	5.79	5.92
TUBA3C	0.50	-0.19	0.24	-0.35	1.06
TUBA3E	0.29	0.00	0.44	0.20	0.16
TUBA4A	3.73	4.51	3.54	3.44	4.77
TUBA8	0.66	1.18	1.03	1.71	2.21
TUBAL3	0.19	0.49	0.53	0.21	0.42
TUBB	7.50	7.31	7.42	8.62	7.51
TUBB1	0.81	0.83	0.96	1.68	1.06
TUBB2A	4.38	4.02	3.21	4.71	4.62
TUBB2B	6.02	4.98	4.95	6.59	6.17
TUBB3	5.27	4.37	4.39	6.86	5.46
TUBB4A	0.05	0.63	1.29	1.39	2.39
TUBB4B	6.68	6.83	5.69	7.21	6.78
TUBB6	2.91	4.83	3.77	4.94	4.23
TUBB8	0.58	0.15	0.97	1.63	0.94
TUBD1	1.13	1.19	1.62	1.39	1.42
TUBE1	2.56	2.80	3.61	3.58	3.82
TUBG1	4.84	4.94	4.17	5.34	5.38
TUBG2	2.41	3.44	3.57	3.93	4.69
TUBGCP2	2.78	3.88	3.59	4.21	4.38
TUBGCP3	3.12	3.60	3.66	4.96	4.04
TUBGCP4	1.42	2.71	3.31	3.81	4.17
TUBGCP5	1.46	2.33	2.62	2.93	2.78
TUBGCP6	1.23	3.44	3.67	4.44	5.00
TUFM	5.01	5.56	5.49	5.39	6.03
TUFT1	2.42	3.08	2.87	3.41	4.31
TULP1	0.00	-0.05	0.79	0.61	0.30
TULP2	-0.01	0.21	0.24	0.52	0.18
TULP3	1.83	2.98	2.98	3.74	3.43
TULP4	0.94	2.19	2.23	3.60	3.45
TUSC1	0.97	3.07	3.56	3.11	2.81
TUSC2	3.29	3.95	3.72	3.43	3.84
TUSC3	3.90	3.77	3.07	3.75	4.48
TUT1	2.58	3.53	3.74	4.21	4.20
TWF1	4.00	3.93	4.17	3.45	3.59
TWF2	3.49	5.06	4.47	3.98	4.18
TWIST1	1.54	2.38	1.73	2.29	1.01
TWIST2	-0.24	2.14	0.90	0.80	0.84
TWISTNB	2.37	2.91	3.11	2.86	3.26
TWSG1	3.06	4.06	3.50	4.34	3.64
TXK	-0.55	1.33	1.15	0.16	1.41
TXLNA	2.84	4.42	4.32	5.28	5.44
TXLNB	0.23	1.66	1.64	0.47	2.57
TXLNG	2.34	2.42	2.88	3.71	3.29
TXN	6.45	5.65	5.63	5.14	4.67
TXN2	4.53	4.81	4.86	4.84	5.21
TXNDC11	2.68	4.97	4.09	3.60	4.17
TXNDC12	4.83	4.81	4.66	4.61	4.55
TXNDC15	3.35	4.06	3.60	4.10	3.77
TXNDC16	3.49	2.83	2.30	4.34	3.53
TXNDC17	4.09	3.68	3.99	3.37	3.47
TXNDC5	3.32	6.04	5.33	4.13	4.90
TXNDC9	4.45	3.83	4.29	3.98	3.56
TXNIP	4.56	6.88	6.08	6.05	5.69
TXNL1	5.96	5.02	5.38	5.55	5.02
TXNL4A	5.33	4.96	4.83	5.18	5.63
TXNL4B	1.89	1.85	2.12	2.48	2.57
TXNRD1	3.23	3.56	3.50	4.03	3.53
TXNRD2	2.32	3.42	3.50	3.80	4.20
TXNRD3NB	-0.29	0.05	0.35	1.35	0.88
TYK2	2.54	4.34	4.52	4.61	5.31
TYMP	1.62	5.84	4.23	2.34	3.01
TYMS	6.38	5.30	5.41	7.11	5.42
TYRO3	1.22	1.97	2.82	2.98	2.10
TYROBP	2.91	6.15	4.41	2.80	2.69
TYRP1	-0.09	0.91	0.81	-0.05	0.69
TYSND1	1.22	2.03	2.24	1.88	2.64
TYW1	2.52	3.28	3.41	3.63	3.88
TYW1B	0.63	1.26	1.45	1.71	1.79
TYW3	2.11	2.42	2.49	2.43	2.94
TYW5	0.43	0.89	1.12	1.02	1.23
U2AF1	4.79	4.79	4.69	5.56	5.22
U2AF1L4	2.20	2.91	2.83	3.21	3.87
U2AF2	4.07	4.76	4.81	5.25	5.54
U2SURP	3.46	4.00	4.76	5.10	4.81
UACA	0.96	2.87	3.35	2.92	3.23
UAP1	4.54	4.49	4.55	4.12	4.42
UAP1L1	1.33	3.22	2.43	3.36	3.72
UBA1	3.72	4.99	4.83	5.78	5.58
UBA2	5.97	5.38	5.42	6.01	5.64
UBA3	3.34	3.74	3.96	3.65	3.53
UBA5	2.40	3.18	3.43	3.79	3.72
UBA52	5.71	5.35	5.10	5.52	5.42
UBA6	2.79	3.41	3.62	3.71	4.34
UBA7	0.91	4.74	3.77	3.20	3.23
UBAC1	4.29	4.73	4.28	4.30	4.94
UBAC2	3.54	3.61	3.69	3.53	3.69
UBAP1	1.81	2.73	2.60	2.87	2.98
UBAP1L	-0.27	0.66	1.52	1.54	1.97
UBAP2	2.26	3.64	3.89	4.64	4.90
UBAP2L	2.95	4.37	4.74	4.72	5.31
UBASH3A	-0.30	1.57	0.98	0.23	0.20
UBASH3B	1.04	2.81	1.27	3.87	0.61
UBB	7.99	8.08	7.51	8.08	8.04
UBC	6.72	7.44	6.81	6.73	7.02
UBD	2.90	7.09	4.75	2.42	2.09
UBE2A	3.94	3.82	3.79	4.12	3.45
UBE2B	4.54	4.13	4.12	4.60	3.90
UBE2C	4.99	3.68	3.92	5.22	3.96
UBE2D1	2.85	2.93	2.79	3.03	2.41
UBE2D2	4.23	4.09	4.08	4.56	4.06
UBE2D3	3.41	3.64	3.72	3.77	3.85
UBE2D4	2.14	2.74	2.85	3.10	3.53
UBE2E1	3.86	3.77	4.22	3.26	3.57
UBE2E2	2.82	3.98	3.93	2.58	3.33
UBE2E3	5.16	4.76	4.60	5.18	4.80
UBE2F	4.00	3.95	3.74	3.82	4.02
UBE2G1	2.89	3.75	4.50	3.53	4.20
UBE2G2	2.01	3.22	3.41	3.62	4.40
UBE2H	1.73	3.27	3.18	3.11	4.12
UBE2I	3.38	3.58	3.67	3.92	4.17
UBE2J1	3.47	4.77	4.60	4.25	4.21
UBE2J2	2.83	3.01	3.09	3.17	3.65
UBE2K	2.62	3.03	3.30	3.25	3.96
UBE2L3	4.10	4.54	4.74	4.77	4.77
UBE2L6	3.83	5.65	4.80	4.36	4.15
UBE2M	5.28	5.09	4.90	5.28	6.01
UBE2N	5.37	4.85	5.06	5.17	4.96
UBE2O	2.11	3.35	3.88	4.01	4.99
UBE2Q1	3.94	4.60	4.81	4.46	5.12
UBE2Q2	2.72	3.17	3.89	3.42	2.99
UBE2QL1	3.02	1.84	2.83	1.86	3.81
UBE2R2	3.81	4.44	4.43	4.95	4.89
UBE2S	6.99	5.65	5.16	6.36	6.52
UBE2T	6.66	4.76	4.97	6.10	5.16
UBE2V1	3.30	3.39	4.14	3.58	3.40
UBE2V2	5.32	4.88	4.80	5.02	4.89
UBE2W	2.97	2.96	2.77	2.84	2.88
UBE2Z	3.81	5.02	4.75	4.71	5.37
UBE3A	2.08	2.88	3.44	3.76	3.27
UBE3B	1.07	2.90	2.94	3.08	3.59
UBE3C	3.01	4.29	4.11	4.40	4.76
UBE4A	2.05	3.10	3.43	3.82	3.64
UBE4B	1.79	2.98	3.58	3.99	3.73
UBFD1	2.63	3.93	4.09	4.44	4.73
UBIAD1	2.36	3.20	3.23	3.64	3.59
UBL3	2.50	3.81	3.98	3.39	3.93
UBL4A	4.23	4.32	4.33	4.40	4.84
UBL4B	0.25	0.82	0.53	1.38	1.37
UBL5	7.37	6.18	5.80	6.19	5.93
UBL7	3.09	3.91	3.85	4.06	4.09
UBLCP1	3.19	3.65	3.92	3.99	3.45
UBN1	1.30	2.99	3.27	3.76	4.09
UBN2	0.92	1.97	2.59	3.62	3.73
UBOX5	1.07	1.74	1.88	2.20	2.46
UBP1	1.94	3.20	3.35	3.35	3.35
UBQLN1	3.69	4.32	4.22	4.36	4.62
UBQLN2	3.56	4.10	3.97	4.85	4.71
UBQLN4	2.98	3.92	4.68	4.39	4.96
UBR1	1.08	2.73	3.11	3.23	2.98
UBR2	1.17	2.61	2.99	3.08	3.18
UBR3	2.11	3.21	3.17	3.53	4.06
UBR4	1.42	3.52	3.88	4.72	4.75
UBR5	2.58	3.83	3.95	4.31	4.67
UBR7	4.24	4.35	4.02	5.73	4.90
UBTD1	1.96	3.74	2.85	2.79	2.48
UBTD2	3.40	3.55	3.72	4.92	3.63
UBTF	2.63	3.69	3.76	4.15	4.54
UBTFL1	0.14	-0.12	0.34	0.07	0.09
UBXN1	4.95	5.15	5.20	5.60	5.40
UBXN10	0.41	2.21	1.24	2.06	2.24
UBXN11	2.36	2.94	2.66	3.87	3.34
UBXN2A	2.87	3.19	3.56	3.88	3.81
UBXN2B	2.80	3.53	3.62	4.14	4.02
UBXN4	4.41	5.19	5.34	5.30	5.45
UBXN6	3.93	4.49	4.00	4.41	4.91
UBXN7	2.08	3.53	2.82	4.77	3.88
UBXN8	2.88	2.72	3.22	3.06	2.97
UCHL1	6.57	6.09	4.75	7.03	7.95
UCHL3	4.73	4.17	4.75	4.13	4.19
UCHL5	2.21	2.42	2.68	2.56	2.83
UCK1	3.01	3.60	3.09	3.92	4.18
UCK2	3.10	3.38	4.33	3.74	4.61
UCKL1	3.09	3.49	3.86	4.34	4.53
UCN	0.16	1.23	1.29	1.73	2.68
UCN2	-0.32	0.46	0.88	1.06	0.82
UCN3	1.82	1.22	-0.43	0.02	1.78
UCP2	5.25	6.27	5.67	5.30	6.57
UCP3	-0.31	0.90	1.51	2.34	2.13
UEVLD	1.04	2.27	2.32	2.16	1.95
UFC1	5.59	5.42	5.94	5.01	5.60
UFL1	2.85	3.61	3.87	3.34	4.03
UFM1	4.25	4.46	4.82	4.51	4.57
UFSP1	0.91	1.91	1.32	0.97	1.71
UFSP2	2.70	3.33	3.70	3.23	3.56
UGCG	2.29	4.32	3.53	3.45	4.64
UGDH	1.75	2.56	2.98	2.35	2.97
UGGT1	1.40	3.22	3.39	3.66	4.14
UGGT2	1.59	2.54	3.26	2.92	2.54
UGP2	4.04	4.31	4.50	4.10	4.13
UGT1A6	-0.10	0.39	0.30	0.00	0.10
UGT2A1	0.29	0.28	0.43	0.18	0.69
UGT2A2	0.25	0.24	0.35	0.08	0.82
UGT2B11	0.05	0.14	0.14	-0.07	0.10
UGT2B15	-0.13	0.27	0.36	0.05	0.21
UGT2B17	0.03	0.78	0.59	-0.05	0.14
UGT2B28	0.03	0.10	0.20	-0.05	0.07
UGT2B4	0.24	0.38	0.31	-0.15	0.05
UGT3A1	-0.07	0.57	0.47	0.57	0.17
UGT3A2	0.04	0.32	0.42	0.25	0.03
UGT8	2.66	2.48	2.58	2.59	3.76
UHMK1	2.05	3.26	3.08	3.12	3.42
UHRF1	3.62	3.41	3.07	4.93	4.14
UHRF1BP1	1.52	2.80	3.05	3.77	3.87
UHRF1BP1L	1.95	2.37	2.03	3.26	2.61
UHRF2	3.46	3.87	3.94	4.79	4.47
UIMC1	1.70	2.09	2.36	2.93	2.83
ULBP1	1.38	1.40	0.74	1.76	1.52
ULBP2	1.87	1.78	0.76	1.90	1.48
ULBP3	0.08	1.55	1.19	1.97	1.26
ULK1	2.11	3.97	4.37	4.78	5.50
ULK2	1.27	2.50	2.49	3.68	3.62
ULK3	2.78	4.03	4.52	4.77	5.16
ULK4	0.86	1.31	1.46	1.83	1.84
UMOD	0.08	0.17	0.19	-0.06	0.20
UMODL1	0.26	0.36	0.09	2.18	-0.17
UMPS	2.52	2.92	3.14	3.27	3.43
UNC119	3.15	3.59	3.47	3.05	3.80
UNC119B	2.76	3.82	3.75	4.52	4.83
UNC13A	1.76	2.18	0.35	4.50	4.81
UNC13B	2.47	3.86	2.84	3.64	4.77
UNC13C	0.12	0.07	0.07	0.37	0.60
UNC13D	-0.01	3.89	3.38	1.57	2.64
UNC45A	2.01	3.62	3.58	3.63	4.24
UNC50	3.94	4.54	4.51	4.16	4.62
UNC5A	1.99	2.06	-0.02	5.42	3.20
UNC5B	0.54	2.65	2.38	3.35	3.57
UNC5C	-0.54	1.34	1.55	0.42	0.87
UNC5CL	0.37	1.70	2.31	2.06	3.03
UNC5D	-0.57	0.44	0.34	1.39	1.52
UNC79	1.38	1.19	0.11	3.55	3.66
UNC80	0.61	0.77	-0.11	2.63	2.62
UNC93A	0.18	0.36	-0.10	0.18	0.63
UNC93B1	2.42	4.96	3.98	2.70	3.71
UNCX	0.33	0.28	0.37	0.56	-0.59
UNG	4.67	4.36	4.26	4.68	4.60
UNK	2.28	3.57	3.82	4.69	5.05
UNKL	0.32	1.65	1.86	2.58	3.05
UPB1	-0.22	0.34	0.55	0.87	1.09
UPF1	3.11	4.61	4.47	4.75	5.61
UPF2	1.68	2.84	3.55	3.21	3.26
UPF3A	3.07	3.19	3.76	4.37	4.19
UPF3B	3.26	2.99	3.28	4.37	3.95
UPK1A	0.56	0.32	0.68	0.39	0.25
UPK1B	-0.24	0.35	0.23	0.67	0.68
UPK2	0.01	0.39	0.32	0.69	0.51
UPK3A	0.17	0.65	0.22	1.13	0.82
UPK3B	-0.45	1.92	1.51	0.56	0.96
UPP1	1.15	2.55	2.19	2.98	1.53
UPRT	2.22	2.72	2.21	2.79	2.83
UQCR10	5.11	4.73	4.41	4.88	4.82
UQCR11	6.18	5.38	4.74	4.86	5.40
UQCRB	4.02	3.43	3.34	3.25	3.48
UQCRC1	4.93	5.56	5.15	5.28	5.81
UQCRC2	5.18	5.47	5.69	5.45	5.49
UQCRFS1	5.85	5.23	5.06	5.08	5.28
UQCRH	7.98	6.59	6.90	6.84	6.56
UQCRHL	7.26	5.90	6.21	6.16	5.70
UQCRQ	5.69	4.79	4.45	4.86	4.74
URB1	0.99	2.68	2.79	3.60	3.93
URB2	2.02	2.91	2.94	3.46	3.79
URGCP	0.85	2.12	2.58	2.71	3.68
URGCP-MRPS24	0.59	0.73	0.06	0.57	1.37
URI1	3.15	3.16	3.61	3.66	3.64
URM1	3.02	3.50	3.24	3.11	3.71
UROC1	-0.18	0.12	-0.10	0.72	0.39
UROD	4.21	4.51	4.21	4.49	4.55
UROS	3.57	4.11	4.15	3.85	3.68
USE1	4.23	4.17	4.30	4.75	4.15
USF1	3.06	3.97	4.39	4.05	4.18
USF2	4.04	4.94	4.94	5.01	5.47
USH1C	0.85	1.16	1.07	0.63	3.14
USH1G	-0.24	0.19	0.39	0.26	1.05
USH2A	-0.34	0.18	0.28	0.25	0.71
USHBP1	0.39	1.72	1.51	1.08	1.65
USMG5	6.32	4.89	5.08	5.02	4.86
USO1	3.51	4.18	4.37	4.22	4.74
USP1	4.27	3.61	3.80	5.15	3.91
USP10	3.32	4.08	4.60	4.76	4.80
USP11	3.80	4.90	4.08	6.40	6.02
USP12	2.79	3.53	3.88	4.41	4.55
USP13	2.15	2.86	2.87	4.16	3.77
USP14	3.12	3.46	3.84	3.94	3.84
USP15	1.72	2.47	2.44	2.48	2.48
USP16	2.64	2.92	3.07	3.80	3.17
USP18	3.43	4.02	3.27	3.63	4.64
USP19	0.73	2.51	2.49	2.63	2.92
USP2	0.86	1.12	0.43	1.79	2.00
USP20	1.23	2.95	2.10	2.78	4.61
USP21	2.27	3.00	3.69	3.45	3.95
USP22	3.62	5.15	5.28	5.91	6.52
USP24	1.80	3.13	3.62	4.03	4.12
USP25	1.64	3.39	3.52	2.87	2.90
USP27X	2.06	2.21	1.41	2.76	3.61
USP28	2.31	2.94	4.04	3.67	3.91
USP3	1.89	2.82	3.66	3.26	3.59
USP30	2.49	2.86	2.95	3.84	3.99
USP31	1.17	2.36	2.28	3.59	3.41
USP32	2.20	3.58	3.25	3.25	4.10
USP33	3.05	3.17	3.40	3.96	3.66
USP34	1.86	3.62	4.14	4.43	4.84
USP35	0.65	2.10	2.59	2.70	2.83
USP36	1.54	3.31	3.77	3.77	4.62
USP37	2.53	2.95	2.99	4.07	3.57
USP38	2.18	3.13	3.10	3.25	4.07
USP39	4.10	4.32	4.44	4.73	4.90
USP4	1.35	2.99	2.84	2.96	3.03
USP40	1.21	3.05	3.26	3.15	4.28
USP42	1.49	2.64	3.23	3.59	3.96
USP43	0.39	1.49	1.40	1.66	2.20
USP44	0.04	0.43	0.85	1.15	1.09
USP45	1.04	1.66	2.55	2.99	2.39
USP46	1.02	1.55	1.99	2.09	2.17
USP47	2.43	3.44	4.00	4.13	4.13
USP48	2.80	3.51	3.77	4.48	4.07
USP49	0.26	1.80	2.21	3.94	3.09
USP5	2.75	4.02	4.09	4.11	4.66
USP51	1.19	1.43	0.90	3.64	1.82
USP53	0.82	2.58	2.59	2.17	3.27
USP54	1.01	2.76	3.16	3.39	3.83
USP6	-0.30	0.60	1.18	1.10	1.60
USP6NL	0.99	2.44	3.11	2.46	3.26
USP7	3.29	4.35	4.68	4.94	5.35
USP8	1.34	2.42	2.64	2.72	2.59
USP9X	2.40	3.20	2.95	4.52	3.52
USP9Y	0.39	1.65	1.30	1.36	2.64
USPL1	2.32	2.81	3.72	3.96	3.59
UST	1.27	2.99	1.26	3.07	2.07
UTF1	-0.17	0.12	0.03	0.11	0.27
UTP14A	2.46	2.68	3.06	3.08	2.74
UTP15	1.52	2.43	2.66	2.85	2.70
UTP18	4.86	4.50	4.69	4.63	4.66
UTP20	1.69	2.72	3.11	3.03	3.21
UTP23	3.04	3.25	3.20	3.45	3.39
UTP3	2.81	3.85	4.02	3.63	4.24
UTP6	3.85	4.12	4.71	4.56	4.55
UTRN	1.16	3.58	3.62	3.22	3.27
UTS2	0.05	0.52	0.37	0.33	0.00
UTS2R	0.02	0.83	0.40	0.71	1.78
UTY	-0.13	0.83	0.28	0.37	0.96
UVRAG	2.40	3.16	3.30	3.22	3.53
UXS1	2.35	3.37	2.87	2.87	3.41
UXT	5.95	4.93	4.75	5.19	4.66
VAC14	2.50	4.13	3.85	4.02	4.43
VAMP1	0.54	1.97	2.25	2.28	2.63
VAMP2	2.91	4.58	4.55	5.04	6.02
VAMP3	3.68	5.08	4.90	4.63	4.68
VAMP4	1.40	1.87	2.25	2.23	2.26
VAMP5	3.38	6.20	4.90	3.49	3.47
VAMP7	2.58	3.05	3.19	2.95	3.05
VAMP8	4.86	6.56	6.07	3.46	4.63
VANGL1	0.86	1.81	1.60	2.11	2.83
VANGL2	2.65	3.31	4.32	4.94	4.58
VAPA	3.63	3.56	3.40	3.78	3.74
VAPB	2.32	2.86	3.18	3.91	3.70
VARS	3.04	4.12	4.69	4.17	5.26
VARS2	1.18	2.40	3.11	3.50	3.94
VASH1	1.54	3.57	4.06	4.73	4.55
VASH2	1.55	1.07	2.30	2.98	1.08
VASN	0.73	3.63	3.24	1.77	3.39
VASP	3.92	4.94	4.86	3.80	4.78
VAT1	4.12	5.42	5.13	5.23	6.01
VAT1L	1.43	1.57	0.60	2.77	2.18
VAV1	0.54	4.31	3.93	0.77	3.53
VAV2	2.39	3.73	2.34	4.44	4.61
VAV3	0.31	1.70	1.96	1.56	1.18
VAX1	0.01	0.01	0.40	0.22	0.03
VAX2	2.52	1.74	1.83	3.04	3.27
VBP1	6.11	4.86	5.01	5.82	5.12
VCAM1	0.80	3.82	2.86	1.45	1.17
VCAN	1.07	3.38	3.38	2.95	3.07
VCL	1.56	3.70	3.97	3.18	3.93
VCP	4.59	5.89	5.62	5.75	6.10
VCPIP1	1.49	2.90	2.70	3.16	3.05
VCX	0.09	0.25	0.30	0.78	0.35
VCX3A	0.64	-0.10	0.16	0.43	0.23
VCX3B	0.27	0.17	0.28	0.53	0.48
VDAC1	3.88	3.71	4.44	4.55	4.24
VDAC2	4.28	3.35	3.64	4.04	3.51
VDAC3	4.94	4.71	4.60	5.00	4.93
VDR	-0.17	2.46	1.88	1.01	1.05
VEGFA	2.19	3.22	3.69	4.03	4.07
VEGFB	3.71	4.38	3.81	4.01	5.31
VEGFC	0.63	2.93	2.44	1.74	1.93
VENTX	-0.65	1.10	1.05	0.23	0.92
VEPH1	-0.07	0.82	0.84	0.17	0.18
VEZF1	3.91	4.49	4.27	5.57	5.29
VEZT	2.26	2.36	2.57	3.12	2.38
VGF	2.25	2.47	0.42	2.24	5.63
VGLL1	-0.11	0.84	0.83	0.06	0.40
VGLL3	-0.32	2.44	2.10	0.65	1.39
VGLL4	1.70	2.93	2.88	2.79	2.76
VHL	2.41	3.19	3.31	3.90	3.80
VIL1	1.82	1.63	2.78	-0.64	2.06
VILL	-0.15	2.71	2.30	1.80	1.92
VIM	4.38	7.67	7.20	6.19	6.32
VIP	-0.12	0.23	0.34	0.27	0.44
VIPR1	-0.22	1.19	0.79	1.28	0.80
VIPR2	-0.16	0.30	0.50	0.34	1.16
VIT	-0.01	0.27	0.34	-0.08	0.03
VKORC1	4.69	4.92	4.33	4.59	5.41
VKORC1L1	3.57	4.01	3.93	4.10	4.47
VLDLR	1.73	2.74	3.10	1.38	4.33
VMA21	3.49	3.55	3.53	4.36	4.33
VMAC	1.23	3.04	2.44	3.30	3.74
VMO1	0.07	1.77	1.21	0.43	1.10
VMP1	4.65	5.04	5.28	4.24	4.71
VN1R1	-0.37	0.70	1.66	2.11	2.72
VN1R2	-0.92	0.51	0.30	1.02	1.40
VNN1	-0.03	1.78	1.30	0.44	-0.12
VNN2	0.00	2.06	1.25	0.22	0.22
VOPP1	4.50	5.66	4.72	4.49	6.05
VPREB3	0.45	3.67	1.94	0.22	1.28
VPS11	2.59	3.98	3.88	3.86	4.48
VPS13A	0.77	1.77	1.44	2.32	2.49
VPS13B	0.34	1.48	1.50	1.59	1.87
VPS13C	0.03	2.03	1.94	2.17	2.73
VPS13D	0.16	2.00	2.08	2.68	2.69
VPS16	2.98	3.26	3.55	3.78	4.05
VPS18	1.22	3.36	3.12	3.15	3.56
VPS25	5.12	5.20	4.94	4.55	5.42
VPS26A	3.72	3.44	3.89	3.83	3.55
VPS26B	3.35	4.00	3.95	4.57	4.90
VPS28	4.63	5.04	4.73	4.54	5.23
VPS29	5.29	4.67	4.64	4.58	4.88
VPS33A	2.73	3.53	3.83	3.42	3.83
VPS33B	1.59	3.05	3.62	3.37	3.88
VPS35	4.30	4.72	4.88	5.32	4.97
VPS36	2.60	3.48	3.92	3.93	3.94
VPS37A	2.42	2.63	2.38	2.82	2.90
VPS37B	3.02	4.13	4.72	3.80	4.80
VPS37C	3.16	3.96	3.84	3.60	4.49
VPS37D	2.80	2.09	2.40	3.81	2.70
VPS39	1.80	4.06	4.22	4.26	4.73
VPS41	1.82	3.03	3.07	3.59	3.99
VPS45	3.84	3.96	4.22	4.82	4.59
VPS4A	3.90	4.72	4.92	4.96	5.35
VPS4B	3.89	4.44	4.28	5.08	4.74
VPS52	3.15	4.26	4.57	4.76	5.27
VPS53	-0.09	2.01	2.27	2.78	3.26
VPS54	1.87	2.83	3.17	2.83	3.57
VPS72	5.21	4.85	5.33	5.40	5.11
VPS8	1.52	2.73	2.87	3.49	3.80
VRK1	4.90	3.67	4.36	4.69	3.88
VRK2	1.46	2.34	2.90	1.87	2.50
VRK3	2.82	3.31	3.06	3.75	3.56
VSIG10	2.06	3.25	3.19	4.15	4.15
VSIG10L	0.00	1.31	1.04	0.56	0.69
VSIG2	0.94	2.43	2.58	1.92	1.46
VSIG4	0.22	4.02	2.56	0.63	0.87
VSIG8	-0.42	0.39	0.61	0.49	1.11
VSNL1	0.68	1.48	4.04	0.69	0.56
VSTM2A	-0.19	0.69	-0.20	1.39	1.27
VSTM2B	0.60	-0.11	0.08	2.01	1.01
VSTM2L	1.19	3.01	1.27	1.94	3.11
VSTM4	0.04	1.65	1.53	1.80	1.78
VSTM5	0.19	0.90	0.90	0.65	1.42
VTA1	4.49	4.16	4.15	4.56	4.14
VTCN1	-0.22	0.45	1.13	0.49	0.19
VTI1A	1.38	2.60	2.65	3.05	3.16
VTI1B	4.28	4.66	4.92	4.63	4.92
VTN	-0.06	0.96	0.80	1.10	1.96
VWA1	2.02	3.48	2.70	3.58	3.46
VWA3A	-0.53	0.35	0.43	0.21	0.96
VWA3B	-0.10	0.58	0.09	0.68	0.96
VWA5A	1.46	2.71	2.11	0.74	2.88
VWA5B1	-0.41	0.20	0.00	1.45	0.73
VWA5B2	1.32	1.87	0.25	2.94	4.32
VWA7	-0.30	1.81	1.37	1.26	3.41
VWC2	0.32	0.40	0.38	1.21	-0.50
VWC2L	0.09	0.42	-0.29	0.19	1.16
VWCE	-0.12	0.81	1.59	2.81	1.60
VWDE	1.04	1.21	1.20	1.22	3.02
VWF	1.17	4.60	3.96	3.95	4.23
WAC	3.32	3.65	4.09	4.20	4.40
WARS	3.08	5.40	4.15	4.06	3.60
WARS2	2.33	2.17	2.65	2.67	2.49
WAS	0.66	4.57	3.34	1.85	2.29
