archetype #,Feature Name,P value (Hypergeom.),Significant after Benjamini-Hochberg correction?,Is first bin maximal?
3,lab proc her2 neu immunohistochemistry receptor status: Negative,1,0,0
3,drug name: none,1,0,0
3,drug regimen indication: none,1,0,0
3,drug regimen number: none,1,0,0
3,route of administration: none,1,0,0
3,drug therapy ongoing: none,1,0,0
3,section location: BOTTOM,TOP,1,0,0
3,oct embedded: true,1,0,0
3,breast carcinoma progesterone receptor status: Positive,1,0,0
3,race: WHITE,1,0,0
3,anatomic treatment site: none,1,0,0
3,radiation treatment ongoing: none,1,0,0
3,radiation type: none,1,0,0
3,radiation regimen indication: none,1,0,0
3,menopause status: Post (prior bilateral ovariectomy OR >12 mo since LMP with no prior hysterectomy),1,0,0
3,person neoplasm cancer status: TUMOR FREE,1,0,0
3,PAM50 sample type: tumor,1,0,0
3,margin status: Negative,1,0,0
3,icd o 3 histology: 8500/3,1,0,0
3,icd o 3 site: C50.9,1,0,0
3,histological type: Infiltrating Ductal Carcinoma,1,0,0
3,breast carcinoma estrogen receptor status: Positive,1,0,0
3,vital status: alive,1,0,0
3,tissue prospective collection indicator: NO,1,0,0
3,tissue retrospective collection indicator: YES,1,0,0
3,sample type: Primary Tumor,1,0,0
3,method of normal sample procurement: Excisional biopsy,1,0,0
3,pathologic M: M0,1,0,0
3,prior dx: No,1,0,0
3,gender: FEMALE,1,0,0
3,history of neoadjuvant treatment: No,1,0,0
3,normal tissue anatomic site: BREAST,1,0,0
3,icd 10: C50.9,1,0,0
3,sample type: Metastatic,1,0,0
3,tumor necrosis percent: 1,1,0,0
3,tumor necrosis percent: 10,1,0,0
3,tumor necrosis percent: 2,1,0,0
3,tumor necrosis percent: 20,1,0,0
3,tumor necrosis percent: 25,1,0,0
3,tumor necrosis percent: 3,1,0,0
3,tumor necrosis percent: 5,1,0,0
3,tumor nuclei percent: 100,1,0,0
3,tumor nuclei percent: 60,1,0,0
3,tumor nuclei percent: 65,1,0,0
3,tumor nuclei percent: 75,1,0,0
3,tumor nuclei percent: 90,1,0,0
3,tumor nuclei percent: 95,1,0,0
3,tumor nuclei percent: 99,1,0,0
3,method of normal sample procurement: Other method (please specify),1,0,0
3,section location: BOTTOM,1,0,0
3,drug name: abraxane,carboplatin,herceptin,taxotere,1,0,0
3,drug name: adriamicin,1,0,0
3,drug name: adriamycin+,1,0,0
3,drug name: adriamycin+cyclophosphamid,1,0,0
3,drug name: adriamycin,,1,0,0
3,drug name: adriamycin,anastrozole,cytoxan,1,0,0
3,drug name: adriamycin,anastrozole,cytoxan,exemestane,gemzar,letrozole,tamoxifen,taxol,1,0,0
3,drug name: adriamycin,anastrozole,cytoxan,letrozole,tamoxifen,taxol,1,0,0
3,drug name: adriamycin,anastrozole,cytoxan,taxol,1,0,0
3,drug name: adriamycin,anastrozole,cytoxan,taxol,tamoxifen,1,0,0
3,drug name: adriamycin,arimidex,aromasin,cytoxan,femara,tamoxifen,taxol,1,0,0
3,drug name: adriamycin,arimidex,cyotxan,1,0,0
3,drug name: adriamycin,arimidex,cytoxan,1,0,0
3,drug name: adriamycin,arimidex,cytoxan,docetaxel,e-75,1,0,0
3,drug name: adriamycin,arimidex,cytoxan,docetaxel,herceptin,lapatinib,1,0,0
3,drug name: adriamycin,arimidex,cytoxan,femara,taxol,1,0,0
3,drug name: adriamycin,arimidex,cytoxan,herceptin,taxol,taxotere,1,0,0
3,drug name: adriamycin,arimidex,cytoxan,herceptin,taxotere,1,0,0
3,drug name: adriamycin,arimidex,cytoxan,paclitaxel,1,0,0
3,drug name: adriamycin,arimidex,cytoxan,tamoxifen,1,0,0
3,drug name: adriamycin,arimidex,cytoxan,tamoxifen,taxol,1,0,0
3,drug name: adriamycin,arimidex,cytoxan,tamoxifen,taxol,zometa,1,0,0
3,drug name: adriamycin,arimidex,cytoxan,taxol,1,0,0
3,drug name: adriamycin,arimidex,cytoxan,taxotere,1,0,0
3,drug name: adriamycin,capecetabine,cytoxan,docetaxel,tamoxifen,zometa,1,0,0
3,drug name: adriamycin,carboplatin,cytoxan,gemcitabine,xeloda,1,0,0
3,drug name: adriamycin,cisplatin,exemestane,gemzar,navelbine,taxol,taxotere,xeloda,1,0,0
3,drug name: adriamycin,cyclophosphamide,herceptin,paclitaxel,1,0,0
3,drug name: adriamycin,cyclophosphamide,herceptin,paclitaxel,tamoxifen,triptorelin,zoledronic,1,0,0
3,drug name: adriamycin,cyclophosphamide,taxol,1,0,0
3,drug name: adriamycin,cytoxan,1,0,0
3,drug name: adriamycin,cytoxan,docetaxel,1,0,0
3,drug name: adriamycin,cytoxan,exemestane,letrozole,tamoxifen,xeloda,1,0,0
3,drug name: adriamycin,cytoxan,femara,taxol,1,0,0
3,drug name: adriamycin,cytoxan,femara,taxotere,1,0,0
3,drug name: adriamycin,cytoxan,herceptin,letrozole,tamoxifen,taxol,zoladex,1,0,0
3,drug name: adriamycin,cytoxan,herceptin,tamoxifen,taxol,1,0,0
3,drug name: adriamycin,cytoxan,herceptin,tamoxifen,taxol,zometa,1,0,0
3,drug name: adriamycin,cytoxan,herceptin,taxol,1,0,0
3,drug name: adriamycin,cytoxan,herceptin,taxol,zometa,1,0,0
3,drug name: adriamycin,cytoxan,paclitaxel,tamoxifen,1,0,0
3,drug name: adriamycin,cytoxan,tamoxifen,1,0,0
3,drug name: adriamycin,cytoxan,tamoxifen,taxol,1,0,0
3,drug name: adriamycin,cytoxan,tamoxifen,taxotere,1,0,0
3,drug name: adriamycin,cytoxan,tamoxifen,taxotere,zoladex,1,0,0
3,drug name: adriamycin,cytoxan,taxol,1,0,0
3,drug name: adriamycin,cytoxan,taxotere,1,0,0
3,drug name: adriamycin,cytoxan,taxotere,zometa,1,0,0
3,drug name: adrimycin,arimidex,cyotxan,taxotere,1,0,0
3,drug name: ae-37,adriamycin,arimidex,cytoxan,1,0,0
3,drug name: ae-37,adriamycin,cytoxan,herceptin,paclitaxel,1,0,0
3,drug name: albumin-bound,1,0,0
3,drug name: anastrozole,1,0,0
3,drug name: anastrozole,arimidex,bevacizumab,cyclophosphamide,doxorubicin,paclitaxel,taxol,1,0,0
3,drug name: anastrozole,cytoxan,docetaxel,doxorubicin,letrozole,paclitaxel,1,0,0
3,drug name: anastrozole,cytoxan,docetaxel,exemestane,1,0,0
3,drug name: anastrozole,cytoxan,doxorubicin,paclitaxel,tamoxifen,1,0,0
3,drug name: anastrozole,tamoxifen,1,0,0
3,drug name: anastrozole,zometa,1,0,0
3,drug name: anastrozolum,1,0,0
3,drug name: arimidex,1,0,0
3,drug name: arimidex,aromasin,1,0,0
3,drug name: arimidex,aromasin,cyclophosphamide,doxorubicin,femara,paclitaxel,tamoxifen,1,0,0
3,drug name: arimidex,aromasin,femara,1,0,0
3,drug name: arimidex,aromasin,hercptin,taxotere,1,0,0
3,drug name: arimidex,bevacizumab,1,0,0
3,drug name: arimidex,bevacizumab,carboplatin,paclitaxel,pemetrexed,1,0,0
3,drug name: arimidex,carboplatin,docetaxel,1,0,0
3,drug name: arimidex,carboplatin,docetaxel,trastuzumab,1,0,0
3,drug name: arimidex,carboplatin,taxol,1,0,0
3,drug name: arimidex,clodronate,cyclophosphamide,doxorubicin,paclitaxel,1,0,0
3,drug name: arimidex,cyclophosphamide,cytoxan,1,0,0
3,drug name: arimidex,cyclophosphamide,docetaxel,1,0,0
3,drug name: arimidex,cyclophosphamide,docetaxel,doxorubicin,tamoxifen,1,0,0
3,drug name: arimidex,cyclophosphamide,docetaxel,paclitaxel,1,0,0
3,drug name: arimidex,cyclophosphamide,docetaxel,zolendronic,1,0,0
3,drug name: arimidex,cyclophosphamide,doxorubicin,1,0,0
3,drug name: arimidex,cyclophosphamide,doxorubicin,lapatinib,paclitaxel,1,0,0
3,drug name: arimidex,cyclophosphamide,doxorubicin,paclitaxel,1,0,0
3,drug name: arimidex,cyclophosphamide,doxorubicin,paclitaxel,tamoxifen,1,0,0
3,drug name: arimidex,cyclophosphamide,doxorubicin,taxol,1,0,0
3,drug name: arimidex,cyclophosphamide,doxorubicin,taxotere,1,0,0
3,drug name: arimidex,cyclophosphamide,fluorouracil,methotrexate,1,0,0
3,drug name: arimidex,cyclophosphamide,fluorouracil,methotrexate,tamoxifen,1,0,0
3,drug name: arimidex,cytoxan,tamoxifen,taxotere,1,0,0
3,drug name: arimidex,cytoxan,taxotere,1,0,0
3,drug name: arimidex,fulvestrant,xeloda,zometa,1,0,0
3,drug name: arimidex,herceptin,taxol,1,0,0
3,drug name: arimidex,tamoxifen,1,0,0
3,drug name: armidex,1,0,0
3,drug name: aromasin,1,0,0
3,drug name: aromasin,[unknown],1,0,0
3,drug name: aromasin,clodronate,cyclophosphamide,doxorubicin,paclitaxel,tamoxifen,trastuzumab,1,0,0
3,drug name: aromasin,cyclophosphamide,doxorubicin,paclitaxel,tamoxifen,1,0,0
3,drug name: aromasin,cytoxan,taxotere,1,0,0
3,drug name: avastin,clodronic,1,0,0
3,drug name: carboplatin,docetaxel,fareston,tamoxifen,trastuzumab,zoledronic,1,0,0
3,drug name: carboplatin,docetaxel,herceptin,tamoxifen,1,0,0
3,drug name: carboplatin,docetaxel,trastuzumab,1,0,0
3,drug name: carboplatin,femara,herceptin,taxotere,1,0,0
3,drug name: carboplatin,herceptin,taxotere,1,0,0
3,drug name: clodronate,cyclophosphamide,doxorubicin,paclitaxel,tamoxifen,triptorelin,1,0,0
3,drug name: cyclophasphamide,doxorubicin,paclitaxel,1,0,0
3,drug name: cyclophosphamid+metotreksat+,1,0,0
3,drug name: cyclophosphamide,docetaxel,doxorubicin,1,0,0
3,drug name: cyclophosphamide,docetaxel,doxorubicin,paclitaxel,1,0,0
3,drug name: cyclophosphamide,docetaxel,tamoxifen,1,0,0
3,drug name: cyclophosphamide,doxorubicin,1,0,0
3,drug name: cyclophosphamide,doxorubicin,femara,taxotere,1,0,0
3,drug name: cyclophosphamide,doxorubicin,lupron,paclitaxel,tamoxifen,1,0,0
3,drug name: cyclophosphamide,doxorubicin,paclitaxel,1,0,0
3,drug name: cyclophosphamide,doxorubicin,paclitaxel,paclitaxel,1,0,0
3,drug name: cyclophosphamide,doxorubicin,paclitaxel,tamoxifen,1,0,0
3,drug name: cyclophosphamide,doxorubicin,paclitaxel,tamoxifen,trastuzumab,1,0,0
3,drug name: cyclophosphamide,doxorubicin,paclitaxel,trastuzumab,1,0,0
3,drug name: cyclophosphamide,doxorubicin,paclitaxel,zoledronic,1,0,0
3,drug name: cyclophosphamide,doxorubicin,paxlitaxel,tamoxifen,1,0,0
3,drug name: cyclophosphamide,doxorubicin,tamoxifen,1,0,0
3,drug name: cyclophosphamide,doxorubicin,taxol,1,0,0
3,drug name: cyclophosphamide,flourouracil,letrozole,1,0,0
3,drug name: cyclophosphamide,fluorouracil,methotrexate,1,0,0
3,drug name: cyclophosphamide,taxotere,1,0,0
3,drug name: cytoxan,docetaxel,1,0,0
3,drug name: cytoxan,docetaxel,herceptin,tamoxifen,1,0,0
3,drug name: cytoxan,doxorubicin,paclitaxel,1,0,0
3,drug name: cytoxan,doxorubicin,paclitaxel,tamoxifen,1,0,0
3,drug name: cytoxan,tamoxifen,taxol,1,0,0
3,drug name: cytoxan,tamoxifen,taxotere,1,0,0
3,drug name: docetaxel,doxorubicin,na,1,0,0
3,drug name: docetaxel,tamoxifen,1,0,0
3,drug name: doxorubicin+cyclophosphamid,1,0,0
3,drug name: doxorubicine,1,0,0
3,drug name: e-75,exemestane,tamoxifen,1,0,0
3,drug name: femara,1,0,0
3,drug name: fulvestrant,letrozole,1,0,0
3,drug name: herceptin,1,0,0
3,drug name: leuprolide,1,0,0
3,drug name: lupron,tamoxifen,zoladex,1,0,0
3,drug name: nolvadex,1,0,0
3,drug name: tamoxifen,1,0,0
3,drug name: tamoxifen,na,1,0,0
3,drug name: tamoxifen,zoladex,1,0,0
3,drug name: tamoxifen,zoladex,zometa,1,0,0
3,drug name: taxane,arimidex,cytoxan,doxorubicin,1,0,0
3,drug name: taxotere/cytoxan,1,0,0
3,drug name: tc,1,0,0
3,drug name: trastuzumab,1,0,0
3,drug name: xeloda,1,0,0
3,drug regimen indication: ADJUVANT,NA,1,0,0
3,drug regimen indication: ADJUVANT,OTHER: SPECIFY IN NOTES,1,0,0
3,drug regimen indication: ADJUVANT,PALLIATIVE,1,0,0
3,drug regimen indication: ADJUVANT,PROGRESSION,1,0,0
3,drug regimen indication: ADJUVANT,PROGRESSION,RECURRENCE,1,0,0
3,drug regimen indication: OTHER: SPECIFY IN NOTES,1,0,0
3,drug regimen indication: OTHER: SPECIFY IN NOTES,PROGRESSION,1,0,0
3,drug regimen indication: OTHER: SPECIFY IN NOTES,RECURRENCE,1,0,0
3,drug regimen indication: PROGRESSION,RECURRENCE,1,0,0
3,drug regimen number: 1,2,1,0,0
3,drug regimen number: 1,2,3,4,1,0,0
3,drug regimen number: 1,2,3,4,5,1,0,0
3,drug regimen number: 1,2,3,4,5,6,1,0,0
3,drug regimen number: 1,2,3,4,5,6,7,1,0,0
3,drug regimen number: 1,2,3,4,5,6,7,8,1,0,0
3,drug regimen number: 1,2,3,4,5,6,7,8,9,1,0,0
3,drug regimen number: 1,2,3,4,5,7,1,0,0
3,drug regimen number: 1,3,1,0,0
3,drug regimen number: 1,5,1,0,0
3,drug regimen number: 1,NA,1,0,0
3,drug regimen number: 4x chemotherapy,1,0,0
3,drug regimen number: 4x chemotherapy+hormonotherapy,1,0,0
3,drug regimen number: AC,1,0,0
3,drug regimen number: AC then TH,1,0,0
3,drug regimen number: AC,NA,1,0,0
3,drug regimen number: Arimidex,TC,1,0,0
3,drug regimen number: Arimidex,TCH,1,0,0
3,drug regimen number: Aromasin,1,0,0
3,drug regimen number: CMF,1,0,0
3,drug regimen number: Femara,1,0,0
3,drug regimen number: TAC,TAM,Zoladex,1,0,0
3,drug regimen number: TC regimen,1,0,0
3,drug regimen number: hormone therapy,1,0,0
3,drug regimen number: tamoxifen daily,1,0,0
3,route of administration: Intramuscular (IM),Oral,1,0,0
3,route of administration: Intramuscular (IM),Oral,Subcutaneous (SC),1,0,0
3,route of administration: Intramuscular (IM)|Intravenous (IV),Intravenous (IV),Oral,1,0,0
3,route of administration: Intravenous (IV),1,0,0
3,route of administration: Intravenous (IV),NA,1,0,0
3,route of administration: Intravenous (IV),Oral,1,0,0
3,route of administration: Intravenous (IV),Oral,NA,1,0,0
3,route of administration: Oral,1,0,0
3,route of administration: Oral,NA,1,0,0
3,route of administration: Oral,Subcutaneous (SC),1,0,0
3,drug therapy ongoing: NO,NA,1,0,0
3,drug therapy ongoing: YES,1,0,0
3,anatomic neoplasm subdivision: Left,1,0,0
3,anatomic neoplasm subdivision: Left Lower Inner Quadrant,1,0,0
3,anatomic neoplasm subdivision: Left Lower Inner Quadrant|Left,1,0,0
3,anatomic neoplasm subdivision: Left Lower Inner Quadrant|Left Lower Outer Quadrant|Left,1,0,0
3,anatomic neoplasm subdivision: Left Lower Outer Quadrant,1,0,0
3,anatomic neoplasm subdivision: Left Lower Outer Quadrant|Left,1,0,0
3,anatomic neoplasm subdivision: Left Upper Inner Quadrant,1,0,0
3,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left,1,0,0
3,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left Lower Inner Quadrant,1,0,0
3,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left Lower Inner Quadrant|Left,1,0,0
3,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left Lower Inner Quadrant|Left Lower Outer Quadrant|Left,1,0,0
3,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left Upper Outer Quadrant,1,0,0
3,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left Upper Outer Quadrant|Left Lower Inner Quadrant|Left,1,0,0
3,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left Upper Outer Quadrant|Left Lower Inner Quadrant|Left Lower Outer Quadrant,1,0,0
3,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left Upper Outer Quadrant|Left Lower Inner Quadrant|Left Lower Outer Quadrant|Left,1,0,0
3,anatomic neoplasm subdivision: Left Upper Outer Quadrant,1,0,0
3,anatomic neoplasm subdivision: Left Upper Outer Quadrant|Left Lower Outer Quadrant,1,0,0
3,anatomic neoplasm subdivision: Left Upper Outer Quadrant|Left Lower Outer Quadrant|Left,1,0,0
3,anatomic neoplasm subdivision: Left Upper Outer Quadrant|Right,1,0,0
3,anatomic neoplasm subdivision: Right Lower Inner Quadrant|Right,1,0,0
3,anatomic neoplasm subdivision: Right Lower Inner Quadrant|Right Lower Outer Quadrant,1,0,0
3,anatomic neoplasm subdivision: Right Lower Inner Quadrant|Right Lower Outer Quadrant|Right,1,0,0
3,anatomic neoplasm subdivision: Right Lower Outer Quadrant|Right,1,0,0
3,anatomic neoplasm subdivision: Right Upper Inner Quadrant,1,0,0
3,anatomic neoplasm subdivision: Right Upper Inner Quadrant|Right Lower Inner Quadrant|Right,1,0,0
3,anatomic neoplasm subdivision: Right Upper Inner Quadrant|Right Upper Outer Quadrant,1,0,0
3,anatomic neoplasm subdivision: Right Upper Inner Quadrant|Right Upper Outer Quadrant|Right,1,0,0
3,anatomic neoplasm subdivision: Right Upper Inner Quadrant|Right Upper Outer Quadrant|Right Lower Inner Quadrant|Right Lower Outer Quadrant|Right,1,0,0
3,anatomic neoplasm subdivision: Right Upper Outer Quadrant,1,0,0
3,anatomic neoplasm subdivision: Right Upper Outer Quadrant|Left,1,0,0
3,anatomic neoplasm subdivision: Right Upper Outer Quadrant|Right,1,0,0
3,anatomic neoplasm subdivision: Right Upper Outer Quadrant|Right Lower Outer Quadrant,1,0,0
3,anatomic neoplasm subdivision: Right Upper Outer Quadrant|Right Lower Outer Quadrant|Right,1,0,0
3,axillary lymph node stage method type: No axillary staging,1,0,0
3,axillary lymph node stage method type: Other (specify),1,0,0
3,breast carcinoma estrogen receptor status: Indeterminate,1,0,0
3,breast carcinoma estrogen receptor status: [Not Evaluated],1,0,0
3,breast carcinoma immunohistochemistry pos cell score: 1+,1,0,0
3,breast carcinoma immunohistochemistry pos cell score: 4+,1,0,0
3,breast carcinoma progesterone receptor status: Indeterminate,1,0,0
3,breast carcinoma progesterone receptor status: [Not Evaluated],1,0,0
3,er level cell percentage category: 20-29,1,0,0
3,er level cell percentage category: 40-49,1,0,0
3,er level cell percentage category: 50-59,1,0,0
3,er level cell percentage category: 60-69,1,0,0
3,er level cell percentage category: 70-79,1,0,0
3,er level cell percentage category: 80-89,1,0,0
3,er level cell percentage category: <10,1,0,0
3,gender: MALE,1,0,0
3,her2 erbb pos finding cell percent category: 10-19,1,0,0
3,her2 erbb pos finding cell percent category: 20-29,1,0,0
3,her2 erbb pos finding cell percent category: 30-39,1,0,0
3,her2 erbb pos finding cell percent category: 40-49,1,0,0
3,her2 erbb pos finding cell percent category: 50-59,1,0,0
3,her2 erbb pos finding cell percent category: 60-69,1,0,0
3,her2 erbb pos finding cell percent category: 70-79,1,0,0
3,histological type: Infiltrating Lobular Carcinoma,1,0,0
3,histological type: Medullary Carcinoma,1,0,0
3,histological type: Mixed Histology (please specify),1,0,0
3,histological type: Mucinous Carcinoma,1,0,0
3,histological type: Other  specify,1,0,0
3,history of neoadjuvant treatment: Yes,1,0,0
3,icd 10: C50.2,1,0,0
3,icd 10: C50.3,1,0,0
3,icd 10: C50.5,1,0,0
3,icd 10: C50.8,1,0,0
3,icd o 3 histology: 8013/3,1,0,0
3,icd o 3 histology: 8022/3,1,0,0
3,icd o 3 histology: 8050/3,1,0,0
3,icd o 3 histology: 8401/3,1,0,0
3,icd o 3 histology: 8480/3,1,0,0
3,icd o 3 histology: 8490/3,1,0,0
3,icd o 3 histology: 8502/3,1,0,0
3,icd o 3 histology: 8503/3,1,0,0
3,icd o 3 histology: 8510/3,1,0,0
3,icd o 3 histology: 8520/3,1,0,0
3,icd o 3 histology: 8522/3,1,0,0
3,icd o 3 histology: 8523/3,1,0,0
3,icd o 3 histology: 8524/3,1,0,0
3,icd o 3 histology: 8541/3,1,0,0
3,icd o 3 histology: 8575/3,1,0,0
3,icd o 3 site: C50.1,1,0,0
3,icd o 3 site: C50.2,1,0,0
3,icd o 3 site: C50.3,1,0,0
3,icd o 3 site: C50.5,1,0,0
3,icd o 3 site: C50.8,1,0,0
3,immunohistochemistry positive cell score: 1+,1,0,0
3,immunohistochemistry positive cell score: 3+,1,0,0
3,immunohistochemistry positive cell score: 4+,1,0,0
3,initial pathologic diagnosis method: Excisional Biopsy,1,0,0
3,initial pathologic diagnosis method: Fine needle aspiration biopsy,1,0,0
3,initial pathologic diagnosis method: Incisional Biopsy,1,0,0
3,lab proc her2 neu immunohistochemistry receptor status: Indeterminate,1,0,0
3,lab procedure her2 neu in situ hybrid outcome type: Equivocal,1,0,0
3,lab procedure her2 neu in situ hybrid outcome type: Not Performed,1,0,0
3,lab procedure her2 neu in situ hybrid outcome type: Positive,1,0,0
3,margin status: Close,1,0,0
3,margin status: Positive,1,0,0
3,menopause status: Peri (6-12 months since last menstrual period),1,0,0
3,number of lymphnodes positive by ihc: 1,1,0,0
3,number of lymphnodes positive by ihc: 2,1,0,0
3,number of lymphnodes positive by ihc: 4,1,0,0
3,pathologic M: M1,1,0,0
3,pathologic M: MX,1,0,0
3,pathologic M: cM0 (i+),1,0,0
3,pathologic N: N0,1,0,0
3,pathologic N: N0 (i+),1,0,0
3,pathologic N: N1c,1,0,0
3,pathologic N: N1mi,1,0,0
3,pathologic N: N2,1,0,0
3,pathologic N: N2a,1,0,0
3,pathologic N: N3,1,0,0
3,pathologic N: N3a,1,0,0
3,pathologic N: N3c,1,0,0
3,pathologic N: NX,1,0,0
3,pathologic T: T1,1,0,0
3,pathologic T: T1a,1,0,0
3,pathologic T: T1b,1,0,0
3,pathologic T: T2b,1,0,0
3,pathologic T: T3,1,0,0
3,pathologic T: T4,1,0,0
3,pathologic T: T4b,1,0,0
3,pathologic T: T4d,1,0,0
3,pathologic T: TX,1,0,0
3,pathologic stage: Stage I,1,0,0
3,pathologic stage: Stage IB,1,0,0
3,pathologic stage: Stage IIIA,1,0,0
3,pathologic stage: Stage IIIB,1,0,0
3,pathologic stage: Stage IIIC,1,0,0
3,pathologic stage: Stage IV,1,0,0
3,pathologic stage: Stage Tis,1,0,0
3,pathologic stage: Stage X,1,0,0
3,person neoplasm cancer status: WITH TUMOR,1,0,0
3,prior dx: Yes,1,0,0
3,progesterone receptor level cell percent category: 20-29,1,0,0
3,progesterone receptor level cell percent category: 30-39,1,0,0
3,progesterone receptor level cell percent category: 40-49,1,0,0
3,progesterone receptor level cell percent category: 50-59,1,0,0
3,progesterone receptor level cell percent category: 70-79,1,0,0
3,progesterone receptor level cell percent category: 80-89,1,0,0
3,progesterone receptor level cell percent category: <10,1,0,0
3,race: AMERICAN INDIAN OR ALASKA NATIVE,1,0,0
3,race: BLACK OR AFRICAN AMERICAN,1,0,0
3,surgical procedure purpose other text: Excisional biopsy,1,0,0
3,surgical procedure purpose other text: Left segmental mastectomy with axillary lymph node dissection,1,0,0
3,surgical procedure purpose other text: Left segmental mastectomy with left axillary lymph node dissection,1,0,0
3,surgical procedure purpose other text: Left segmental mastectomy with level 1 and level 2 axillary dissection,1,0,0
3,surgical procedure purpose other text: Modified Radical Masectomy,1,0,0
3,surgical procedure purpose other text: Modified radical mastectomy with left sentinel node biopsy,1,0,0
3,surgical procedure purpose other text: Modified radical mastectomy with sentinel lymph node biopsy and with total mastectomy of left breast,1,0,0
3,surgical procedure purpose other text: Patey's Surgery,1,0,0
3,surgical procedure purpose other text: Pateys surgery,1,0,0
3,surgical procedure purpose other text: Quadrantectomy,1,0,0
3,surgical procedure purpose other text: Right segmental mastectomy,1,0,0
3,surgical procedure purpose other text: Right segmental mastectomy with sentinel lymph node and axillary lymph node biopsy,1,0,0
3,surgical procedure purpose other text: Right total mastectomy with lymph node left axillary lymph node excision,1,0,0
3,surgical procedure purpose other text: Segmental mastectomy,1,0,0
3,surgical procedure purpose other text: Segmental mastectomy with left axillary lymph node dissection,1,0,0
3,surgical procedure purpose other text: Segmental mastectomy with sentinel axillary lymph node biopsy,1,0,0
3,surgical procedure purpose other text: Segmental mastectomy with sentinel lymph node biopsy,1,0,0
3,surgical procedure purpose other text: Segmental mastectomy with sentinel node biopsy,1,0,0
3,surgical procedure purpose other text: Sentinel lymph node biopsy,1,0,0
3,surgical procedure purpose other text: Simple mastectomy with left lymph node sentinel biopsy,1,0,0
3,surgical procedure purpose other text: Surgical Resection,1,0,0
3,surgical procedure purpose other text: Surgical resection,1,0,0
3,surgical procedure purpose other text: TOTAL MASTECTOMY,1,0,0
3,surgical procedure purpose other text: Total Mastectomy,1,0,0
3,surgical procedure purpose other text: Total mastectomy,1,0,0
3,surgical procedure purpose other text: Total mastectomy with left sentinel lymph node biospy,1,0,0
3,surgical procedure purpose other text: Total mastectomy with retromammary lymph node excision,1,0,0
3,surgical procedure purpose other text: Total mastectomy with sentinel lymoh node biopsy,1,0,0
3,surgical procedure purpose other text: Total mastectomy with sentinel lymph node biopsy,1,0,0
3,surgical procedure purpose other text: Wide Local Excision,1,0,0
3,surgical procedure purpose other text: Wide local excision,1,0,0
3,surgical procedure purpose other text: With sentinel lymph node biopsy (right) with simple mastectomy of left breast,1,0,0
3,surgical procedure purpose other text: bilateral total mastectomies with right sentinel node biopsy,1,0,0
3,surgical procedure purpose other text: excisional biopsy,1,0,0
3,surgical procedure purpose other text: left segmental mastectomy with axillary sentinel lymph node biopsy,1,0,0
3,surgical procedure purpose other text: left segmental mastectomy with sentinel node dissection,1,0,0
3,surgical procedure purpose other text: localized segmental mastectomy with axillary node dissection,1,0,0
3,surgical procedure purpose other text: modified radical mastectomy with axillary dissection,1,0,0
3,surgical procedure purpose other text: needle directed right breast biopsy with left segmental mastectomy with axillary lymph node dissection,1,0,0
3,surgical procedure purpose other text: needle localized segmental mastectomy,1,0,0
3,surgical procedure purpose other text: quadrantectomy,1,0,0
3,surgical procedure purpose other text: right segmental mastectomy,1,0,0
3,surgical procedure purpose other text: right segmental mastectomy witrh axillary node dissection,1,0,0
3,surgical procedure purpose other text: right total mastectomy with sentinel lymph node dissection right reconstruction with TRAMP,1,0,0
3,surgical procedure purpose other text: segmental mastectomy,1,0,0
3,surgical procedure purpose other text: segmental mastectomy with axillary dissection,1,0,0
3,surgical procedure purpose other text: segmental mastectomy with axillary lymph node dissection,1,0,0
3,surgical procedure purpose other text: segmental mastectomy with excision of mass on chest wall and axillary node dissection,1,0,0
3,surgical procedure purpose other text: segmental mastectomy with sentinel lymph node dissection,1,0,0
3,surgical procedure purpose other text: segmental mastectomy with sentinel lymph node excision and biopsy,1,0,0
3,surgical procedure purpose other text: sentinel lymph node biopsy,1,0,0
3,surgical procedure purpose other text: surgical resection,1,0,0
3,surgical procedure purpose other text: toilet mastectomy,1,0,0
3,surgical procedure purpose other text: total mastectomy,1,0,0
3,surgical procedure purpose other text: total mastectomy and sentinel node biopsy,1,0,0
3,surgical procedure purpose other text: total mastectomy with rigth axillary lymph node and sentinel lymph node dissection,1,0,0
3,surgical procedure purpose other text: total mastectomy with sentinel lymph node biopsy with tissue reconstruction,1,0,0
3,surgical procedure purpose other text: wide local excision,1,0,0
3,surgical procedure purpose other text: with axillary lymph nodes dissection,1,0,0
3,surgical procedure purpose other text: with axillary node dissection,1,0,0
3,surgical procedure purpose other text: with left axilla sentinel lymph node biopsy,1,0,0
3,surgical procedure purpose other text: with left lymphatic mapping and left axillary biopsy,1,0,0
3,surgical procedure purpose other text: with sentinel lymph node biopsy,1,0,0
3,system version: 7th,1,0,0
3,tissue prospective collection indicator: YES,1,0,0
3,tissue retrospective collection indicator: NO,1,0,0
3,anatomic treatment site: Distant Recurrence,1,0,0
